,review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,product_name
517,R3V2LBP4OAZ40K,B096SV8SJG,5.0 out of 5 stars great earbuds,anji,5,"love the earbuds, my daughter was asking for the same ear buds from long time finally ordered on amazon prime deal day, great product, she is happy and satisfied.","Reviewed in the United States July 28, 2024",AHPF2U6TORA2PCTQADGP6JM65ZBQ,1,0,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds
518,R2ABOHB94BKAPZ,B096SV8SJG,5.0 out of 5 stars Comfortable,bksis,5,Just received yesterday & am so pleased with the fit & sound quality. Wore them while gardening today & enjoyed the quality of the audio. I love that they stay in my ears. Small ears & other buds just fall out.,"Reviewed in the United States July 17, 2024",AHXNJFFOG6A4Y3ADNMYAU5WAGQGQ,1,0,Color: RedStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds
519,R2J7QWXMNJ99A7,B096SV8SJG,"3.0 out of 5 stars Slippery design, battery and other issues!",Amazon Customer,3,"These Beats earbuds offer decent sound quality, but audiophiles should temper their expectations. While aesthetically appealing, the slippery plastic on both the earbuds and the charging case creates significant usability issues. Removing the earbuds is a slippery frustrating task, and their slick surface makes it difficult to precisely position them for charging. The magnetic charging wells are helpful, but the earbuds often slip and slide between fingers before finding their proper place. A more textured, grippy material would have been a welcome improvement. A slight irritating ticking noise occurs when the earbuds are idle, though thankfully masked by music. Battery life is a major disappointment, falling far short of advertised claims with a mere 3-3.5 hours of use before reaching a critical 15% charge. The noise cancellation is barely noticeable, with only a very subtle audio cue to indicate its activation, which can almost be missed. Additionally, the physical button on the earbuds feels prone to wear and tear and its audible click is distracting and uncomfortable in the ear canal. Overall, I'm underwhelmed by these earbuds and question whether I received a defective pair.","Reviewed in the United States August 1, 2024",AGNI36H7MMREKIH6HPQHV2CGG7BA,1,0,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds
520,R2CUKLGSPUFQ67,B096SV8SJG,5.0 out of 5 stars Great sound,DB,5,Great sound but I needed the additional ear clips to prevent losing one or both bud. I gave the single bud to my 5 year old grandson he loves it,"Reviewed in the United States July 27, 2024",AG67GH4NM4WSBPGU4COJ4KMI55EA,1,0,Color: Ocean BlueStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds
521,R2RFP4E6123INT,B096SV8SJG,5.0 out of 5 stars Love these headphones,ryan glod,5,Was skeptical getting wireless headphones but I love these! They do fall out of my ear every once in a while but worth it! Great sounds quality and comfort while working out.,"Reviewed in the United States July 25, 2024",AFT4O4RWT7VDLTOJSVMAYRKK54FA,1,0,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds
522,R2DPPH0BS6MC3G,B096SV8SJG,4.0 out of 5 stars Good for the price,Amazon Customer,4,"Not as loud as the AirPods 3, but good sound quality. Noise cancellation could use some work as well. Overall good product.","Reviewed in the United States July 16, 2024",AF4IQZIGOYUGRUKBZCAIWLNWO7IA,1,0,Color: Sunset PinkStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds
523,R323P9PDINB703,B096SV8SJG,5.0 out of 5 stars Superb,BRANTLEY LYERLY,5,I love these earbuds! Sound is phenomenal and also has a setting so you can hear everything around you while you wear them or switch to noice cancelling for peace and quiet. Charge up is pretty quick. Beats app is helpful as well with firmware updates and finding your buds! Set up app and find Beats first or you won't be able to find them if you misplace them!,"Reviewed in the United States July 6, 2024",AER5X6L2IHVTLUHRHWL45MQABEPQ,1,2,Color: Moon GrayStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds
524,R1JIXH4RZPZMIQ,B096SV8SJG,4.0 out of 5 stars Power,Donna chiofalo,4,It does not come with a charging package.,"Reviewed in the United States July 23, 2024",AERPN3XRXOBYS3KWKWYHYYEOZN7Q,1,0,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds
525,R1JHXUI1QK56NR,B096SV8SJG,3.0 out of 5 stars Does the job,David K.Haley,3,"So far I have to say these just get the job done. Not the best wireless headphones I’ve had but they’re not terrible. I do like the sounds quality and that my music sounds very clear. They are noise canceling and the battery life is also good. I can wear these all day at work with no issues of them dying. Down side to these are the transparency and noise canceling features suck. The features aren’t really necessary since the headphones themselves block out noise very well. You’ll hear just a bunch of interference when either of those modes are on. Connection issues at times. It only happens when I first put the headphones on. They seem to want to disconnect but after a while they continue to play music fine with no issues. Talking on the phone with these has been alright so far but I’ve had a few times where people can’t hear me very well. Overall if you’re looking for headphones that play music well, last long, and block out most noise then these will do.","Reviewed in the United States August 1, 2024",AHP77IT3ZXBT2AUVKCV2J3AKQTZQ,1,0,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds
526,R1RQ1AZLE6T6II,B096SV8SJG,"5.0 out of 5 stars Good battery life, sound canceling is pretty good for the value",Prolly pink,5,"The battery life is pretty good. Bluetooth connection is seamless, and the noise cancelling is near flawless and worth it for the value.","Reviewed in the United States July 19, 2024",AF7KZRW74PDLFBQD5SXT6E7XB26Q,1,0,Color: RedStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds
527,R12JTQNZSU744L,B096SV8SJG,4.0 out of 5 stars Execellent for Audiobooks,Jillalex,4,"I am glad I bought these, especially when they were on sale for ~$75. I was struggling with wired earbuds and a new iPhone 15, which meant having to use an adapter, and I was frustrated by the ones I tried. I thought I would lose mobile earbuds but it's been a month, so far so good.For my primary use, listening to audiobooks, these work great. The sound quality is fine. I've listened to music—also fine.It comes with a few alternate earbud sizes, but none has been a perfect fit. One side or the other falls out when I lean over, so I have to make sure they're in good. When one falls out, I don't know why, but it's almost impossible to find, even though they're red. I've used FindMy a few times. I have to move the base and the other earbud into another room as far away as possible, and under a pillow, or I can't differentiate the FindMy beeps. But FindMy works great!Last week, while washing dishes, my left earbud popped out—into a bowl of water! I scooped it out immediately, dried it off, and planned to put it in a baggy with silica packets. I was sure I'd killed it. But I am not very patient. I popped it back in after a minute. It worked great!!They have an okay run time but I am often surprised when I hear the signal that means the battery is almost out. On the plus side, when I pop them back in the case for even 15 minutes, they charge fast. At night, I charge the case and within maybe 15–30 minutes, it's all charged up, so I can then charge my phone.I'm not sure that the background cancelling works well or that there's much if any difference, according to people I've been on the phone with. Since I know that, I wait to do the dishes when I'm off the phone. Kind of a drag.","Reviewed in the United States January 24, 2024",AH3UG5KR6JLVKMYMZSEU2DPIDMTQ,1,7,Color: RedStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds
528,R51RECVO2UUC1,B096SV8SJG,5.0 out of 5 stars Awesome sound,Clifford Karr,5,"If you like your headphones to sound like you were just at the concert, then you need to pick these up awesome sound","Reviewed in the United States July 31, 2024",AER75WXBC3UYTLL6SNUUV6RR5RFA,1,0,Color: WhiteStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds
529,R3RJ5OR94MMNMI,B096SV8SJG,"4.0 out of 5 stars Create for music, not for noise canceling",Goodie Bandit,4,"I purchased these earbuds because I fly a lot and there's usually a ton of noise around me, including people talking loud banging with carts and children fussing. Overall, the quality of sound when you're actually listening to the music is very very good however, they do not cancel out the background noise 100% and I also tried using these at night when my husband snores and it did not do more than a muffle. I also did not care for the design. They were super tiny when putting them in and out of your ears also easy to drop. I simply returned them. Maybe you will love them.","Reviewed in the United States April 17, 2024",AGICCP764INX2HJ5JPIIWHQRVIWQ,1,1,Color: Ocean BlueStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds
530,R1PCO59TG8ZN8E,B096SV8SJG,5.0 out of 5 stars Quality,Cassandra Grady,5,Love them. The sound is awesome and love how I can push the button to pause my shows I watch on my IPad,"Reviewed in the United States August 1, 2024",AHQSNBWTOD455HWL7CKQP2UCJCPA,1,0,Color: RedStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds
531,R3SA1YZZY1MFMQ,B096SV8SJG,5.0 out of 5 stars Love the noise cancellation,Rudy G,5,My husband loves the noise cancellation. Really works well. The voice is great too! And charge last a good while. Great buy!,"Reviewed in the United States July 25, 2024",AE2UHWV3TQ4XZHNPGGNPISLDGLSQ,1,0,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds
532,R3NPR8N4Z3D04U,B096SV8SJG,4.0 out of 5 stars Good sound,Jim Bergmann,4,"Love the sound, not as integrated with Apple as airbuds.","Reviewed in the United States July 19, 2024",AHSJXLVNHRYZFL5SHPHQWIATSF3Q,1,0,Color: WhiteStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds
533,R2ZTC75NUZSKYY,B096SV8SJG,4.0 out of 5 stars Decent for the price when on sale,Amazon Customer,4,"Well let’s start off with I bought these on sale for around $80.If I would’ve paid the full amount of 150 I’m not going to lie and say I wouldn’t have been disappointed.Apple bought out beats audio a few years back so I expected more. The quality is alright but could be better. My biggest disappointment was how they aren’t too compatible with Siri. I’m a delivery driver so I can’t always pull out my phone to unlock it and reply to texts. I came from air pods and air pods will read you texts as they come and let you reply WITHOUT unlocking your phone. These beats DO NOT do that, they won’t read texts and if you ask if you have new messages it will require you to unlock your phone. Also the Siri voice sounds a little muffled and it doesn’t always pick up what you say when you do use voice to text. That’s the most disappointing thing about these, I thought since they were bought out by Apple years ago they would imply the same software but no.Overall they’re decent, nothing to out of the ordinary.The noise canceling is nice. They also come with different sized rubber attachments so you can swap them out if they don’t fit right.Another thing I might add is that they’re a little bulky. The first few days of using them my ears would be sore just from wearing them. Again on sale they’re worth it ($80) but at full price ($150) I would’ve been much more disappointed.Overall the sound quality is crisp but I personally feel like it could use a little more bass, these tend to be louder with the quality of voice over the quality of the music.That being said the battery life is okay, it’s nice that the case charges them. There’s also no way to see the battery levels of the case unless you have an iPhone and open the case near it. On the case itself it only has a small light that turns red when low.","Reviewed in the United States December 25, 2023",AFFMX6QW56DDKHV6PJ4JGPCEPVNA,1,21,Color: RedStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds
534,R2BRCHF0S3W84J,B096SV8SJG,5.0 out of 5 stars Buds,Old Schooler,5,Just realized I reviewed these on the case I got. Oops. Anyway like these buds. The color is nice. Work well,"Reviewed in the United States July 22, 2024",AFEQ2R74HDG2T3MM62B44OGXS4KQ,1,0,Color: RedStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds
535,R31DR3QBKEM3QS,B096SV8SJG,4.0 out of 5 stars They work ok,Horse06,4,"They are an ok wireless air pods. When your phone rings they don’t automatically hook up you have to go in and press air pods to work to talk on phone with them, they don’t read your text messages, the distance is not far before they cut off. Battery life is ok, I still have to charge every night. You can get about 4-5 hrs for each air pod. When I buy more air pods I will be going back to apple air pods.","Reviewed in the United States May 19, 2024",AH72GHPGV5Q6GN2VF7ZDCTYWJOMA,1,1,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds
536,R3DP5AYVDBKQJZ,B096SV8SJG,3.0 out of 5 stars Won’t Stay Stay Paired - Sound Cuts Out,Beth,3,"As far as sound quality goes, I would give these earbuds a four. Battery life was also good. Another positive is the controls on the earbuds work relatively well compared to many others. The problem comes in the fact that the sound will pop in and out intermittently while you are exercising or walking. The biggest problem I had and the reason for the low rating is that they will come unpaired sometimes if you pull an earbud out of your ear and they will not re-pair on your phone by turning Bluetooth on or off or anything else. The only way to get them to re-pair is to put them back in their charge box and pull them back out again. That doesn’t do any good when their charging box is hours away and you’re out exercising. The last time that happened to me, I took the earbuds out and threw them in the woods as far as I could throw them. I have a couple sets of wireless earbuds that don’t sound as well, but I would much rather have them as they are reliable. Very disappointed for earbuds and that price range.","Reviewed in the United States June 29, 2024",AE5C4XAN3IXZUKY43ORDV36FPHHQ,1,1,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds
537,R3ST2O4ME23MXV,B096SV8SJG,4.0 out of 5 stars Sound is good but battery needs improvement,Ethan,4,The sound exceeded expectations and very cool “Transparency” and “noise cancelation” settings. Downside is both the headphones and the case runs out of battery very quickly. (Especially with noise cancelation or transparency setting on). Although it very quick to recharge it can be a hassle to recharge buds throughout the day.,"Reviewed in the United States June 9, 2024",AG2SUGY2J6QUCAOA3G2ILL2JEREA,1,1,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds
538,R1EP4Y39VESBUO,B096SV8SJG,4.0 out of 5 stars Love them!!,Shontay,4,Love my Beats! They were just as expected!,"Reviewed in the United States July 1, 2024",AGQ7Y76YJ2WX7QW6JBVLJE3R5C2Q,1,0,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds
539,RVH2KCWKDK7MX,B096SV8SJG,4.0 out of 5 stars Ear pillows don't fit,Antonio M. Harris,4,These Beats have a great sound to them. They are very easy to control the sound and pause the music too. My only problem I have is ear pillows they don't fit in my ear.,"Reviewed in the United States June 16, 2024",AFUQS57HPNYCKFGCC4GVINJVBXAQ,1,0,Color: Moon GrayStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds
540,R2WXLO80GPOMM0,B096SV8SJG,5.0 out of 5 stars Fantastic,L. Jennings,5,I love these ear buds! They are so easy to get started and they sound absolutely amazing. I totally recommend!,"Reviewed in the United States July 21, 2024",AHNT4AJS46ZWHOYXWMVQK7O2ZBXQ,1,0,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds
541,R1Y847JVPCP9K0,B096SV8SJG,5.0 out of 5 stars They have the best sound!,Beth Taylor,5,I like them because i can wear them anywhere and they dont fall out. Very comfortable and high quality.,"Reviewed in the United States July 21, 2024",AEKKDNKDMULRVAXFOATDG7UCLL6A,1,0,Color: RedStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds
542,R2TBEF2LQ5WBAL,B096SV8SJG,4.0 out of 5 stars Great sound,Ivan,4,4 stars the sound is great the comfort is great as well they don’t fall of your ears. Great for a workout! They only last a few hours like 3 maybe 4. But for the price that I got them for The deal was amazing! I’m very happy and would have given them 5 but again short lasting and noise cancellation is not that great. But sound and comfort is a 5 star,"Reviewed in the United States May 28, 2024",AFWIOWAJHK4BU72M4B6BDAE7KZ3A,1,1,Color: Moon GrayStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds
543,RVC8NHNR3047S,B096SV8SJG,5.0 out of 5 stars Sound is great,Danielle B,5,I only gave these 4 stars due to the fact they do not stay in my ears if I am doing intense workouts/running. The sound quality is way better than iPods. I like that I can still hear my surroundings even with music on. Battery life is great.,"Reviewed in the United States July 13, 2024",AGHHE5JVHXL6D6FRRU5ZM7GVOJBQ,1,1,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds
544,R1COCCX6N04ZNB,B096SV8SJG,5.0 out of 5 stars The Beats great listen,Gloria Martin,5,"Love how it fits in ears , great quality, light weight love the look of themHight quality sound","Reviewed in the United States July 23, 2024",AGTTAHUCPFDPIHPFTNU2FIYMXEYQ,1,0,Unknown,Beats Studio Buds
645,R1JBQTP05FUBYC,B08ZR5JB9G,5.0 out of 5 stars Great for the price,DocBrown,5,"I’ve been reluctant to go wireless, mostly because of sound quality issues of Bluetooth. But I really like the idea of being free from wires while at work, I already have phone/meeting headsets that are Bluetooth and love them. These went on sale Cyber Monday for a good price so I thought I’d try them.I found them a little bit of a pain to setup. The “Quick setup guide” was lacking information. Once I downloaded the full manual I figured out what I was missing and then got them setup and working with my phone. Sound is very clear and bass is excellent and not muddy. It does take a little tweaking of the EQ in the Smart Control app. Noise cancellation is very good considering its passive. These are generally comfortable but can cause a little fatigue if in for long periods. I’m in and out of meetings everyday so generally this is not a problem for me. I have found that I cannot position them the same in each ear. Everyone’s ears are different but unfortunately the only way to know is to try them. Battery life is good, though I stick them in the case when I leave my desk and the charge tops off on its own. Being Bluetooth, they do drain my phone a lot more than wired buds. I can’t comment on failed bub issues yet, it’s too early, so we’ll see.I didn’t intend for these to be used with phone calls but ended up taking a few calls while wearing them. I was surprised at how good the voice sounded. Warm and no distortion. The person I was talking to said it was pretty good. She had no trouble hearing me.A few complaints in the reviews I noticed of which have fairly simple solutions.1) Lack of bass. Make sure you are using the correct size ear adaptor and that it is snug in your ear. This is critical. They have the medium on out of the box. They seemed fine, but after a couple of days I took a chance and tried the large. Wow, dramatically better. I also found you have to wiggle it just a little to get the maximum effect. Also download the Smart Control app to get a bit more bass from the EQ. I suggest trying the Sound Check component of the app.2) For the units that are prematurely dying, I wonder if the contacts are dirty. The full manual specifies they do need to be cleaned from time to time. Also, they do have a 2 year warranty but you have to contact a Sennheiser partner.EDIT: I mentioned above that I got a little fatigued with them in for a while. After pulling out a couple of hunks of ear wax with the right ear bud, I decided to try some ear wax remover. Not only do the bud fit better, they are more comfortable. Something to think about if you are experiencing discomfort.","Reviewed in the United States December 2, 2022",AFWLU4KB7AN2ZGSOS3HICOKC44SQ,1,26,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CX True Wireless Earbuds
646,R1YXPTOD9CWT3I,B08ZR5JB9G,5.0 out of 5 stars Great sound at a good price,Ben W.,5,"I recently lost my AirPods on a trip and was looking for something to replace them. I didn’t want to pay what they wanted for the AirPod pros and I wasn’t really impressed with the sound quality of the AirPods, so I went looking for the best sounding sub 130$ wireless earbuds I could find. I settled on the CXs and received them today. I’ll get to the sound quality at the end but first let me go over some other aspects. The set up was extremely simple, there are clear directions, I just pulled them out of the box removed the very obvious and labeled plastic covers on the battery contacts and then charged the earbuds for about an hour. Once they were charged they paired with my iPhone no problem I also downloaded the app which worked without issue. The fit is slightly less comfortable then the AirPods however they are not uncomfortable and feel quite secure. These buds lack ANC however I don’t think that will be an issue as they are very effective at blocking outside noise. The touch controls are intuitive and work smoothly. So far I have used them both together and one at a time and have taken them in and out of the case and have no issue with connectivity, you do have to reconnect to the app if you disconnect from Bluetooth however the app does have to be running for the earbuds to work, only if you want to run the equalizer also reconnecting to the app is very simple. The only “issue” I have had so far is when I updated the firmware; everything went fine however be prepared to have your phone and earbuds tied up for about 40 minutes while the firmware updates; during this process the app needs to stay open and the earbuds need to be close to the phone. It’s a little nerve racking because I was worried if for some reason the update was interrupted it could brick the earbuds, that being said it went fine just took a long time(the app does give a fairly accurate countdown so that helps a little). So how do they sound? There is no doubt these are the best sounding pair of earbuds I have personally heard in my life. I’ve owned the AirPods, the Jabra 65t, first generation beats, and a couple different Chinese pairs; none of those are even in the same category. These where the first earbuds I’ve had that do not sound like music is just being pumped into my ear canals; the music sounds like it’s naturally coming from the surroundings. Every instrument and vocal track are clear and separate. The bass and treble sound great and balanced and if you really like pronounced bass you can turn it up in the equalizer and it thumps. It’s really hard for me to overstate how awesome the sound is, I listened to a few songs that are now in lossless Dolby atmos on Apple Music and it’s nothing short of incredible. The best metaphor I can think of is all of my old earbuds were like Standard definition and these are 4K. So if your looking for the best sound for your money and probably the best sound for under 200$ these are the way to go.","Reviewed in the United States August 5, 2021",AE7GOV7WYUWHSSVCGB5SQSMJI34Q,1,76,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CX True Wireless Earbuds
647,R19VWKTRIXU414,B08ZR5JB9G,4.0 out of 5 stars Solid choice for ear buds,Crotorious,4,"I've used these ear buds for almost 2 years and strongly considered re-buying them once I started facing issues. When it comes to sound quality, they're good, and the latency is small, but you'll notice it's there. The best part of these ear buds has to be the battery life; these things last all day, and can be fully charged back up twice with the case. Though if you're looking for something with strong noise cancellation, you might want to consider looking for a different pair of ear buds, as these are really only capable of blocking out most speech. Overall, they're a pretty good pair of ear buds, but I do have a few problems with them.First, when they get to low battery, the text to speech voice will say ""Recharge headset"" just frequently enough to become mildly vexing. This is my primary complaint about these ear buds.Now mind you, I haven't treated these ear buds very well, they went through constant abuse and were used in sub-optimal environments the entire time I've owned them. The next two complaints are likely a result of my poor treatment of these.Second, after about two years of use, their connectivity isn't as great anymore; the range in which I can use these has dropped considerably. I used to be able to walk in my backyard without issues, but now I can barely leave the room without the connection dropping constantly.Lastly, the left earbud has recently developed a problem with connecting to the case; it seems the leads just don't connect half the time. This occasionally causes small inconveniences with the left ear bud turning on in the case and randomly hijacking the audio output of my pc, or it just doesn't end up charging and I'm stuck with a single ear bud until I manage to get it to charge again.Overall, this is a pretty good product. I'd recommend it to anyone who needs a pair of long-lasting wireless earbuds and doesn't need the best sound quality or noise cancellation.","Reviewed in the United States December 22, 2023",AFRT3UTZANKCA7EGGKYQAVIXOJ5Q,1,1,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CX True Wireless Earbuds
648,RB0NQXL4O1IZ,B08ZR5JB9G,1.0 out of 5 stars Only really lasted 8 months,Jake Boop,1,"Edit: originally rated 1 star as the earbuds that I received were open-box/used. I don’t think it’s fair to Sennheiser that my 1 star rating remains on here because that was a fault of Amazon. These earbuds sound great. Absolutely great. The connection seems to be good so far as well (I’ve seen a lot of negative reviews saying otherwise). They are very comfortable for my ears, I’m a Tool Maker/machinist and wear an earbud in one ear I all day and other earbuds that I’ve tried get uncomfortable or start to fall out but I have had no issues with fit at all. As far as the features on the app: the equalization is only a 3-band eq which is a shame, I’d much rather at least a 5 or 7-band eq but it’s better than nothing for sure. The side tone feature is supposed to use the mic to feed into the speaker, allowing you to hear outside talking, but it doesn’t seem to really work at all. I haven’t tested a phone call using them yet so maybe my mic is defective but I really wouldn’t care because I don’t need it. Overall this is a great pair of earbuds for the price.Original review: This item came in with the packaging already opened with another piece of tape over the original seal. The earbuds were covered in earwax and ear hair. Disgusting. If I wanted to buy an “open box/used” I would’ve selected that option instead of paying full price for it.Edit 3/14/2023: it's been 8 months and the connectivity issues have been becoming a decent problem. I take them out of the case and they won't connect, so I put them back it and take them out again and usually they'll connect after the second try. But lately I've been having to re-pair them to my phone. I'll take them out of the case and instead of the usual ""power on..... connected"" notification, it's just silence. And it's not as simple as just re-pairing them because they won't go into pairing mode unless I reset them. The battery life is also taking a dive.I started out really loving these, now I've been very disappointed because they're just such a hassle to deal with. With all of this, especially only being 8 months of use, I'm going to have to update my review from 5 stars to 2.Edit 7/17/2023: the right earbud just stopped working all together, it'll power on but refuses to connect to BluetoothEdit 1/24/2024: I've been trying to get as much use out of these just to justify the amount I spent on them before I replace them but all it has really given me is issues with connectivity and reliability. I expect any earbuds at this price range to last years, I should have no problem getting the same life out of earbuds that you would expect from a phone. I wish I would've just either returned them or thrown them away a long time ago. I'm going to start looking into replacements now. Adjusting my 2 star rating to a 1 star.","Reviewed in the United States July 13, 2022",AE2R5XX5O7LVG57B7S2L22VH2QIA,1,10,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CX True Wireless Earbuds
649,R32H19VXW9WGNF,B08ZR5JB9G,5.0 out of 5 stars Comparison with Momentum TW,Steve Kranyec,5,"I have a pair of CX's that are about 1.5 years old, and another set that I just recently purchased. In the middle, I have a pair of Momentum TW 3's that are ~6 months old. The TLDR here is that instead of repurchasing the Momentum, I got another pair of the CX's.I'm not an audiophile, and I mostly listen to audiobooks and make calls with earbuds, so I'm not going to be speaking to audio quality at all. For me, it's fine.My six month old Momentum's have a dead left earbud. Possibly this is anecdotal, but if anything I was more gentle with the Momentum's than the CX's, and the CX's have lasted three times as long. Yes, I drop them. Yes, the dead left Momentum died after the most recent drop. I'm not saying that earbuds should survive infinite drops, but in my experience, the CX's are more durable.I did really really like the ANC on the Momentum's. It killed the battery life, but when you need ANC, it was great to have. The pass-through audio was also awesome. It was almost like having a mini-hearing-aide.The CX's have been substantially less finicky than the Momentum. They connect quicker, I've had to reset them fewer times, and they seem to have better range.Between the (substantial) difference in price and the areas where the CX's are superior, I my opinion, the CX's are the better option. If dropping $150 every six months on earbuds is within your budget, I fully endorse the Momentums. For me, I need to have two working sets around at any given time as I wear them a substantial amount of my waking hours, so I'd rather swap to an overear model when I need ANC and go with the cheaper and more durable option.Quick recommendation -- splurge on the foam eartips. If you're like me and wear earbuds an unhealthy amount of time, they're substantially more comfortable. They do wear out, and they're not cheap, but the added comfort for long-wears is huge.","Reviewed in the United States June 9, 2023",AGW3GZDQI7IIZB7FOD2IAOKUKMGA,1,8,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CX True Wireless Earbuds
650,R2M4WDO3B23EX,B08ZR5JB9G,"3.0 out of 5 stars Good sound, Horrible mic for calls",billyillyilly,3,"The good, these ear buds have a decent battery life, sit well in the ear without falling out (held with just the rubber insert), have good (not great) sound quality. A perfect example of the sound is with FFDP ""A little bit off"" which has extremely clean sound on a quality system. These ear buds lack the clean treble when the high hat hits and the deep tones of the bass. If you just want sound without worrying being an audiophile they're good.The bad, no noise cancelling... at all! During phone calls the mic is good in a quiet place. if there is ANY background noise, they will pick up that noise over your voice. I tried them multiple times in different cars and no matter the amount of road noise it drowned out my voice making conversations almost impossible unless I yelled. In an office environment the sound of the keyboard while typing would make conversation hard to understand for whoever was sorry enough to be on the other end of the call.I've been a Sennheiser fan for a long time and have had many of their headphones (still use some old wired buds CX100II for listening to music at work and love them), these are the first that I am returning due to be unusable for conversation.","Reviewed in the United States March 9, 2024",AHYASE5EWU5VJUIBY7QPUY6JS6FA,1,0,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CX True Wireless Earbuds
651,R1DTEWZS5AYFKH,B08ZR5JB9G,2.0 out of 5 stars Not quite what I expected,Michal D. Wisteria,2,"So I'll start with the positive. The headphones are comfortable, the sound is great, and the battery life is pretty good too (supposed to be 9.5 hours, I got around 7). The bass felt great, skipping songs was a breeze, and the sound quality when answering calls on them was decent as well.The less great parts. After 6 1/2 hours or so, one headphone would die, usually the left one. Then the right would reconnect, and I could keep listening to things for a bit longer. But the biggest reason for the 2 star review is that my right earbud broke after about 11 months. I took good care of these headphones; they were usually in their case or in my ear. Last week I noticed the right earbud had no sound. I thought I just had to restart them and reconnect, but after a few tries of that I heard just hints of sound for half a second when moving the earbud in the ear, so I knew the audio wasn't working. But all the other features were. I could still pause, skip songs, etc with the right or left earbud. I went on my order page on Amazon and found the support section. There was a link to a product support site for Sannheiser... It was 404, page not found. There was a phone number too.... It was disconnected apparently. So now I have just a left side, good-sounding earbud.","Reviewed in the United States December 20, 2022",AEKYYYRFAHIBUCQXZMRBNGIQET3A,1,1,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CX True Wireless Earbuds
652,R1SVSA3JPRSAFZ,B08ZR5JB9G,5.0 out of 5 stars no complaints,Kindle Customer,5,Use them everyday for 6 weeks. Sounds great. Does not fall out while running.,"Reviewed in the United States July 21, 2024",AFHHG3B5VKUAXJHSC5LAQGMF3ITA,1,0,Color: WhiteSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CX True Wireless Earbuds
653,R2ULT27C9CAOOJ,B08ZR5JB9G,5.0 out of 5 stars Warranty service is excellent!,YourBuddyRob,5,"I bought these for the bass sound, and they delivered. What prompted me to write this review was the excellent customer service I received when I had an issue with one of the earbuds a year and a half after buying them!","Reviewed in the United States August 1, 2024",AFZSSPNZV7UQ3SHPH2CQ4VFHH3LQ,1,0,Color: WhiteSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CX True Wireless Earbuds
